,rank,mean_importance
5mer_freq_5_TTGGA,2262.0,0.13938209861516954
5mer_freq_5_TTGGT,12636.5,0.0
5mer_freq_5_TTGGG,6060.0,0.0428180992603302
5mer_freq_5_TTGGC,12636.5,0.0
5mer_freq_5_TTGCA,12636.5,0.0
5mer_freq_5_TTGCT,8061.0,0.019859300553798677
5mer_freq_5_TTGCG,2923.0,0.11241189837455749
5mer_freq_5_TTGCC,12636.5,0.0
5mer_freq_5_TTCAA,12636.5,0.0
5mer_freq_5_TTCAT,12636.5,0.0
5mer_freq_5_TTCAG,7849.0,0.0214151993393898
5mer_freq_5_TTCAC,6020.0,0.04328129887580871
5mer_freq_5_TTCTA,7507.0,0.024648700654506684
5mer_freq_5_TTCTT,12636.5,0.0
5mer_freq_5_TTCTG,8395.0,0.017305800318717958
5mer_freq_5_TTCTC,8588.0,0.015518000721931458
5mer_freq_5_TTCGA,12636.5,0.0
5mer_freq_5_TTCGT,12636.5,0.0
5mer_freq_5_TTCGG,4732.0,0.06551949977874756
5mer_freq_5_TTCGC,6167.0,0.04122869968414307
5mer_freq_5_TTCCA,8548.0,0.015973199903964997
5mer_freq_5_TTCCT,3715.0,0.08880879878997802
5mer_freq_5_TTCCG,52.0,2.7657013863325117
5mer_freq_5_TTCCC,12636.5,0.0
5mer_freq_5_TGAAA,12636.5,0.0
5mer_freq_5_TGAAT,12636.5,0.0
5mer_freq_5_TGAAG,12636.5,0.0
5mer_freq_5_TGAAC,12636.5,0.0
5mer_freq_5_TGATA,12636.5,0.0
5mer_freq_5_TGATT,12636.5,0.0
5mer_freq_5_TGATG,8285.0,0.018161700665950777
5mer_freq_5_TGATC,12636.5,0.0
5mer_freq_5_TGAGA,12636.5,0.0
5mer_freq_5_TGAGT,12636.5,0.0
5mer_freq_5_TGAGG,3742.0,0.08800010085105896
5mer_freq_5_TGAGC,12636.5,0.0
5mer_freq_5_TGACA,846.0,0.2910842001438141
5mer_freq_5_TGACT,12636.5,0.0
5mer_freq_5_TGACG,8711.0,0.01180099993944168
5mer_freq_5_TGACC,5684.0,0.04864419996738434
5mer_freq_5_TGTAA,12636.5,0.0
5mer_freq_5_TGTAT,12636.5,0.0
5mer_freq_5_TGTAG,12636.5,0.0
5mer_freq_5_TGTAC,12636.5,0.0
5mer_freq_5_TGTTA,12636.5,0.0
5mer_freq_5_TGTTT,12636.5,0.0
5mer_freq_5_TGTTG,12636.5,0.0
5mer_freq_5_TGTTC,12636.5,0.0
5mer_freq_5_TGTGA,4594.0,0.06842530071735382
5mer_freq_5_TGTGT,12636.5,0.0
5mer_freq_5_TGTGG,382.0,0.5603272996842861
5mer_freq_5_TGTGC,12636.5,0.0
5mer_freq_5_TGTCA,12636.5,0.0
5mer_freq_5_TGTCT,8457.0,0.016910800337791444
5mer_freq_5_TGTCG,5370.0,0.05351930260658264
5mer_freq_5_TGTCC,2504.0,0.12853059768676758
5mer_freq_5_TGGAA,12636.5,0.0
5mer_freq_5_TGGAT,12636.5,0.0
5mer_freq_5_TGGAG,7245.0,0.027269700169563295
5mer_freq_5_TGGAC,12636.5,0.0
5mer_freq_5_TGGTA,8299.0,0.01806049942970276
5mer_freq_5_TGGTT,12636.5,0.0
5mer_freq_5_TGGTG,1857.0,0.16299529671669005
5mer_freq_5_TGGTC,12636.5,0.0
5mer_freq_5_TGGGA,12636.5,0.0
5mer_freq_5_TGGGT,3861.0,0.08535339832305908
5mer_freq_5_TGGGG,5151.0,0.05700480043888092
5mer_freq_5_TGGGC,12636.5,0.0
5mer_freq_5_TGGCA,4926.0,0.06140549778938294
5mer_freq_5_TGGCT,7023.5,0.02997319996356964
5mer_freq_5_TGGCG,3299.0,0.10023050010204315
5mer_freq_5_TGGCC,872.0,0.28478270322084426
5mer_freq_5_TGCAA,3423.0,0.09639450311660766
5mer_freq_5_TGCAT,12636.5,0.0
5mer_freq_5_TGCAG,2766.0,0.11811199635267258
5mer_freq_5_TGCAC,1845.0,0.16339199542999266
5mer_freq_5_TGCTA,713.0,0.3331888563930988
5mer_freq_5_TGCTT,12636.5,0.0
5mer_freq_5_TGCTG,6837.0,0.032657700777053836
5mer_freq_5_TGCTC,12636.5,0.0
5mer_freq_5_TGCGA,12636.5,0.0
5mer_freq_5_TGCGT,6749.0,0.03394149988889694
5mer_freq_5_TGCGG,6975.0,0.030626600980758666
5mer_freq_5_TGCGC,12636.5,0.0
5mer_freq_5_TGCCA,7749.0,0.022387599945068358
5mer_freq_5_TGCCT,651.0,0.35708909630775454
5mer_freq_5_TGCCG,6052.0,0.04289930015802383
5mer_freq_5_TGCCC,2081.0,0.14939319491386413
5mer_freq_5_TCAAA,12636.5,0.0
5mer_freq_5_TCAAT,12636.5,0.0
5mer_freq_5_TCAAG,4066.0,0.08014319837093353
5mer_freq_5_TCAAC,4987.0,0.060090798139572146
5mer_freq_5_TCATA,12636.5,0.0
5mer_freq_5_TCATT,1820.0,0.16514779925346373
5mer_freq_5_TCATG,12636.5,0.0
5mer_freq_5_TCATC,12636.5,0.0
5mer_freq_5_TCAGA,12636.5,0.0
5mer_freq_5_TCAGT,12636.5,0.0
5mer_freq_5_TCAGG,12636.5,0.0
5mer_freq_5_TCAGC,1385.0,0.20223669856786727
5mer_freq_5_TCACA,12636.5,0.0
5mer_freq_5_TCACT,6687.0,0.03451209962368011
5mer_freq_5_TCACG,4235.0,0.07628719806671143
5mer_freq_5_TCACC,1149.0,0.23433879762887955
5mer_freq_5_TCTAA,12636.5,0.0
5mer_freq_5_TCTAT,12636.5,0.0
5mer_freq_5_TCTAG,12636.5,0.0
5mer_freq_5_TCTAC,12636.5,0.0
5mer_freq_5_TCTTA,12636.5,0.0
5mer_freq_5_TCTTT,165.0,1.0489815920591354
5mer_freq_5_TCTTG,4948.0,0.06092939972877502
5mer_freq_5_TCTTC,12636.5,0.0
5mer_freq_5_TCTGA,5399.0,0.053074699640274045
5mer_freq_5_TCTGT,12636.5,0.0
5mer_freq_5_TCTGG,12636.5,0.0
5mer_freq_5_TCTGC,6486.0,0.03721989989280701
5mer_freq_5_TCTCA,7623.0,0.02355860024690628
5mer_freq_5_TCTCT,4753.0,0.0650198996067047
5mer_freq_5_TCTCG,2971.0,0.11085720062255859
5mer_freq_5_TCTCC,3146.0,0.10558020174503327
5mer_freq_5_TCGAA,12636.5,0.0
5mer_freq_5_TCGAT,12636.5,0.0
5mer_freq_5_TCGAG,12636.5,0.0
5mer_freq_5_TCGAC,2792.0,0.11734640002250671
5mer_freq_5_TCGTA,12636.5,0.0
5mer_freq_5_TCGTT,12636.5,0.0
5mer_freq_5_TCGTG,12636.5,0.0
5mer_freq_5_TCGTC,12636.5,0.0
5mer_freq_5_TCGGA,4282.0,0.07524430155754089
5mer_freq_5_TCGGT,222.0,0.827365306019783
5mer_freq_5_TCGGG,6700.0,0.034439900517463685
5mer_freq_5_TCGGC,6756.0,0.03385410010814667
5mer_freq_5_TCGCA,12636.5,0.0
5mer_freq_5_TCGCT,12636.5,0.0
5mer_freq_5_TCGCG,12636.5,0.0
5mer_freq_5_TCGCC,6138.0,0.04172230064868927
5mer_freq_5_TCCAA,648.0,0.357495604455471
5mer_freq_5_TCCAT,12636.5,0.0
5mer_freq_5_TCCAG,4328.0,0.0743366003036499
5mer_freq_5_TCCAC,12636.5,0.0
5mer_freq_5_TCCTA,12636.5,0.0
5mer_freq_5_TCCTT,4237.0,0.07628379762172699
5mer_freq_5_TCCTG,6183.0,0.0410878986120224
5mer_freq_5_TCCTC,6325.0,0.03935050070285797
5mer_freq_5_TCCGA,6878.0,0.03198629915714264
5mer_freq_5_TCCGT,12636.5,0.0
5mer_freq_5_TCCGG,12636.5,0.0
5mer_freq_5_TCCGC,1958.0,0.15633510053157806
5mer_freq_5_TCCCA,12636.5,0.0
5mer_freq_5_TCCCT,12636.5,0.0
5mer_freq_5_TCCCG,12636.5,0.0
5mer_freq_5_TCCCC,4091.0,0.07972589731216431
5mer_freq_5_GAAAA,3096.0,0.10684869885444641
5mer_freq_5_GAAAT,4550.0,0.06935490071773528
5mer_freq_5_GAAAG,946.0,0.2673401042819023
5mer_freq_5_GAAAC,12636.5,0.0
5mer_freq_5_GAATA,12636.5,0.0
5mer_freq_5_GAATT,7838.0,0.02158229947090149
5mer_freq_5_GAATG,12636.5,0.0
5mer_freq_5_GAATC,3995.0,0.08164919912815094
5mer_freq_5_GAAGA,12636.5,0.0
5mer_freq_5_GAAGT,12636.5,0.0
5mer_freq_5_GAAGG,4785.0,0.06454340070486068
5mer_freq_5_GAAGC,12636.5,0.0
5mer_freq_5_GAACA,8166.0,0.01910340040922165
5mer_freq_5_GAACT,12636.5,0.0
5mer_freq_5_GAACG,7072.0,0.029479700326919555
5mer_freq_5_GAACC,12636.5,0.0
5mer_freq_5_GATAA,12636.5,0.0
5mer_freq_5_GATAT,12636.5,0.0
5mer_freq_5_GATAG,12636.5,0.0
5mer_freq_5_GATAC,8728.0,0.01020440012216568
5mer_freq_5_GATTA,12636.5,0.0
5mer_freq_5_GATTT,12636.5,0.0
5mer_freq_5_GATTG,12636.5,0.0
5mer_freq_5_GATTC,12636.5,0.0
5mer_freq_5_GATGA,12636.5,0.0
5mer_freq_5_GATGT,1704.0,0.17464620023965835
5mer_freq_5_GATGG,12636.5,0.0
5mer_freq_5_GATGC,12636.5,0.0
5mer_freq_5_GATCA,12636.5,0.0
5mer_freq_5_GATCT,4693.0,0.06645839810371398
5mer_freq_5_GATCG,12636.5,0.0
5mer_freq_5_GATCC,12636.5,0.0
5mer_freq_5_GAGAA,12636.5,0.0
5mer_freq_5_GAGAT,5842.0,0.046305780112743375
5mer_freq_5_GAGAG,12636.5,0.0
5mer_freq_5_GAGAC,12636.5,0.0
5mer_freq_5_GAGTA,12636.5,0.0
5mer_freq_5_GAGTT,12636.5,0.0
5mer_freq_5_GAGTG,12636.5,0.0
5mer_freq_5_GAGTC,3369.0,0.09825519919395446
5mer_freq_5_GAGGA,2501.0,0.12876379787921904
5mer_freq_5_GAGGT,12636.5,0.0
5mer_freq_5_GAGGG,5430.0,0.052575099468231204
5mer_freq_5_GAGGC,12636.5,0.0
5mer_freq_5_GAGCA,12636.5,0.0
5mer_freq_5_GAGCT,5002.0,0.05986739993095398
5mer_freq_5_GAGCG,7163.0,0.028355100750923158
5mer_freq_5_GAGCC,1288.0,0.21250339448451996
5mer_freq_5_GACAA,8372.0,0.017508000135421753
5mer_freq_5_GACAT,7643.0,0.023266799747943878
5mer_freq_5_GACAG,3653.0,0.09036139845848083
5mer_freq_5_GACAC,2801.0,0.11701030135154725
5mer_freq_5_GACTA,12636.5,0.0
5mer_freq_5_GACTT,12636.5,0.0
5mer_freq_5_GACTG,8239.0,0.018501999974250793
5mer_freq_5_GACTC,662.0,0.3522818997502327
5mer_freq_5_GACGA,12636.5,0.0
5mer_freq_5_GACGT,1625.0,0.1820479989051819
5mer_freq_5_GACGG,1019.0,0.2560658991336823
5mer_freq_5_GACGC,12636.5,0.0
5mer_freq_5_GACCA,12636.5,0.0
5mer_freq_5_GACCT,12636.5,0.0
5mer_freq_5_GACCG,5078.0,0.05849779844284057
5mer_freq_5_GACCC,12636.5,0.0
5mer_freq_5_GTAAA,12636.5,0.0
5mer_freq_5_GTAAT,12636.5,0.0
5mer_freq_5_GTAAG,12636.5,0.0
5mer_freq_5_GTAAC,12636.5,0.0
5mer_freq_5_GTATA,12636.5,0.0
5mer_freq_5_GTATT,12636.5,0.0
5mer_freq_5_GTATG,4061.0,0.08029969930648803
5mer_freq_5_GTATC,12636.5,0.0
5mer_freq_5_GTAGA,12636.5,0.0
5mer_freq_5_GTAGT,12636.5,0.0
5mer_freq_5_GTAGG,4393.0,0.07299789935350418
5mer_freq_5_GTAGC,12636.5,0.0
5mer_freq_5_GTACA,12636.5,0.0
5mer_freq_5_GTACT,12636.5,0.0
5mer_freq_5_GTACG,2073.0,0.14984189867973327
5mer_freq_5_GTACC,12636.5,0.0
5mer_freq_5_GTTAA,12636.5,0.0
5mer_freq_5_GTTAT,12636.5,0.0
5mer_freq_5_GTTAG,12636.5,0.0
5mer_freq_5_GTTAC,12636.5,0.0
5mer_freq_5_GTTTA,3153.0,0.10524240136146545
5mer_freq_5_GTTTT,8696.0,0.012921999394893646
5mer_freq_5_GTTTG,12636.5,0.0
5mer_freq_5_GTTTC,12636.5,0.0
5mer_freq_5_GTTGA,12636.5,0.0
5mer_freq_5_GTTGT,1970.0,0.15566530227661132
5mer_freq_5_GTTGG,7190.0,0.027909699082374572
5mer_freq_5_GTTGC,12636.5,0.0
5mer_freq_5_GTTCA,12636.5,0.0
5mer_freq_5_GTTCT,12636.5,0.0
5mer_freq_5_GTTCG,12636.5,0.0
5mer_freq_5_GTTCC,3746.0,0.08793079853057861
5mer_freq_5_GTGAA,12636.5,0.0
5mer_freq_5_GTGAT,12636.5,0.0
5mer_freq_5_GTGAG,7316.0,0.02653129994869232
5mer_freq_5_GTGAC,12636.5,0.0
5mer_freq_5_GTGTA,12636.5,0.0
5mer_freq_5_GTGTT,12636.5,0.0
5mer_freq_5_GTGTG,6777.0,0.03340570032596588
5mer_freq_5_GTGTC,12636.5,0.0
5mer_freq_5_GTGGA,2407.0,0.1326821982860565
5mer_freq_5_GTGGT,5132.0,0.05734300017356873
5mer_freq_5_GTGGG,5555.0,0.050653600692749025
5mer_freq_5_GTGGC,12636.5,0.0
5mer_freq_5_GTGCA,4514.0,0.07014510035514832
5mer_freq_5_GTGCT,8216.0,0.01867769956588745
5mer_freq_5_GTGCG,4867.0,0.06265960037708282
5mer_freq_5_GTGCC,12636.5,0.0
5mer_freq_5_GTCAA,3584.0,0.09228169992566108
5mer_freq_5_GTCAT,12636.5,0.0
5mer_freq_5_GTCAG,12636.5,0.0
5mer_freq_5_GTCAC,6691.5,0.03449470102787018
5mer_freq_5_GTCTA,12636.5,0.0
5mer_freq_5_GTCTT,2843.0,0.11529700011014939
5mer_freq_5_GTCTG,12636.5,0.0
5mer_freq_5_GTCTC,7261.0,0.027164700627326965
5mer_freq_5_GTCGA,12636.5,0.0
5mer_freq_5_GTCGT,12636.5,0.0
5mer_freq_5_GTCGG,3588.0,0.09215770065784454
5mer_freq_5_GTCGC,1457.0,0.19742269515991212
5mer_freq_5_GTCCA,4619.0,0.06782089769840241
5mer_freq_5_GTCCT,12636.5,0.0
5mer_freq_5_GTCCG,1463.0,0.19715069830417634
5mer_freq_5_GTCCC,2298.0,0.1380504012107849
5mer_freq_5_GGAAA,5184.0,0.05656810104846954
5mer_freq_5_GGAAT,12636.5,0.0
5mer_freq_5_GGAAG,1119.0,0.23862580060958863
5mer_freq_5_GGAAC,12636.5,0.0
5mer_freq_5_GGATA,12636.5,0.0
5mer_freq_5_GGATT,12636.5,0.0
5mer_freq_5_GGATG,12636.5,0.0
5mer_freq_5_GGATC,12636.5,0.0
5mer_freq_5_GGAGA,12636.5,0.0
5mer_freq_5_GGAGT,12636.5,0.0
5mer_freq_5_GGAGG,12636.5,0.0
5mer_freq_5_GGAGC,7673.0,0.022988499701023103
5mer_freq_5_GGACA,12636.5,0.0
5mer_freq_5_GGACT,4604.0,0.06826950013637542
5mer_freq_5_GGACG,3432.0,0.09609180092811584
5mer_freq_5_GGACC,12636.5,0.0
5mer_freq_5_GGTAA,12636.5,0.0
5mer_freq_5_GGTAT,12636.5,0.0
5mer_freq_5_GGTAG,2244.0,0.1401768997311592
5mer_freq_5_GGTAC,7604.0,0.02370470017194748
5mer_freq_5_GGTTA,12636.5,0.0
5mer_freq_5_GGTTT,4406.0,0.07268749922513962
5mer_freq_5_GGTTG,5360.0,0.0536996990442276
5mer_freq_5_GGTTC,5781.0,0.04722990095615387
5mer_freq_5_GGTGA,12636.5,0.0
5mer_freq_5_GGTGT,5365.0,0.05362240076065063
5mer_freq_5_GGTGG,12636.5,0.0
5mer_freq_5_GGTGC,8286.0,0.01815059930086136
5mer_freq_5_GGTCA,12636.5,0.0
5mer_freq_5_GGTCT,12636.5,0.0
5mer_freq_5_GGTCG,12636.5,0.0
5mer_freq_5_GGTCC,12636.5,0.0
5mer_freq_5_GGGAA,8378.0,0.01750050038099289
5mer_freq_5_GGGAT,12636.5,0.0
5mer_freq_5_GGGAG,5375.0,0.053450101613998414
5mer_freq_5_GGGAC,783.0,0.30980670154094697
5mer_freq_5_GGGTA,12636.5,0.0
5mer_freq_5_GGGTT,7565.0,0.024175600707530977
5mer_freq_5_GGGTG,7207.0,0.027673399448394774
5mer_freq_5_GGGTC,12636.5,0.0
5mer_freq_5_GGGGA,6062.0,0.04280160069465637
5mer_freq_5_GGGGT,957.0,0.2656575977802277
5mer_freq_5_GGGGG,5226.0,0.0558305025100708
5mer_freq_5_GGGGC,5538.0,0.050916601717472074
5mer_freq_5_GGGCA,1863.0,0.1627232998609543
5mer_freq_5_GGGCT,595.0,0.3841670945286751
5mer_freq_5_GGGCG,66.0,2.112679807841778
5mer_freq_5_GGGCC,1756.0,0.16992269903421403
5mer_freq_5_GGCAA,12636.5,0.0
5mer_freq_5_GGCAT,12636.5,0.0
5mer_freq_5_GGCAG,12636.5,0.0
5mer_freq_5_GGCAC,3171.0,0.1043533980846405
5mer_freq_5_GGCTA,12636.5,0.0
5mer_freq_5_GGCTT,12636.5,0.0
5mer_freq_5_GGCTG,7678.0,0.022954300045967102
5mer_freq_5_GGCTC,12636.5,0.0
5mer_freq_5_GGCGA,5022.0,0.05945010185241699
5mer_freq_5_GGCGT,12636.5,0.0
5mer_freq_5_GGCGG,4776.0,0.0646763026714325
5mer_freq_5_GGCGC,2344.0,0.1358709990978241
5mer_freq_5_GGCCA,6024.0,0.043247899413108824
5mer_freq_5_GGCCT,772.0,0.3138244017958641
5mer_freq_5_GGCCG,12636.5,0.0
5mer_freq_5_GGCCC,12636.5,0.0
5mer_freq_5_GCAAA,2047.0,0.15090639591217042
5mer_freq_5_GCAAT,12636.5,0.0
5mer_freq_5_GCAAG,8057.0,0.01989330053329468
5mer_freq_5_GCAAC,12636.5,0.0
5mer_freq_5_GCATA,4096.0,0.07954310178756714
5mer_freq_5_GCATT,12636.5,0.0
5mer_freq_5_GCATG,12636.5,0.0
5mer_freq_5_GCATC,5548.0,0.05070400089025497
5mer_freq_5_GCAGA,658.0,0.35383219867944715
5mer_freq_5_GCAGT,6378.0,0.03869949877262115
5mer_freq_5_GCAGG,702.0,0.33750209808349607
5mer_freq_5_GCAGC,1340.0,0.20691460371017456
5mer_freq_5_GCACA,3590.0,0.09208199977874756
5mer_freq_5_GCACT,3641.0,0.09092569649219513
5mer_freq_5_GCACG,7202.0,0.027716898918151857
5mer_freq_5_GCACC,12636.5,0.0
5mer_freq_5_GCTAA,5857.0,0.04606859982013702
5mer_freq_5_GCTAT,12636.5,0.0
5mer_freq_5_GCTAG,5900.0,0.04530789852142334
5mer_freq_5_GCTAC,12636.5,0.0
5mer_freq_5_GCTTA,8165.0,0.01910859942436218
5mer_freq_5_GCTTT,5168.0,0.05675479769706726
5mer_freq_5_GCTTG,1679.0,0.17653369456529616
5mer_freq_5_GCTTC,12636.5,0.0
5mer_freq_5_GCTGA,12636.5,0.0
5mer_freq_5_GCTGT,4832.0,0.06334149837493896
5mer_freq_5_GCTGG,2917.0,0.11254100054502487
5mer_freq_5_GCTGC,3238.0,0.10252410173416138
5mer_freq_5_GCTCA,7017.0,0.030035600066184998
5mer_freq_5_GCTCT,4942.0,0.06105489730834961
5mer_freq_5_GCTCG,8058.0,0.019879700243473054
5mer_freq_5_GCTCC,303.0,0.6624848872423172
5mer_freq_5_GCGAA,12636.5,0.0
5mer_freq_5_GCGAT,12636.5,0.0
5mer_freq_5_GCGAG,12636.5,0.0
5mer_freq_5_GCGAC,6889.0,0.03181209862232208
5mer_freq_5_GCGTA,12636.5,0.0
5mer_freq_5_GCGTT,8094.0,0.0196370005607605
5mer_freq_5_GCGTG,12636.5,0.0
5mer_freq_5_GCGTC,12636.5,0.0
5mer_freq_5_GCGGA,8162.0,0.01913439929485321
5mer_freq_5_GCGGT,12636.5,0.0
5mer_freq_5_GCGGG,7842.0,0.02155050039291382
5mer_freq_5_GCGGC,1284.0,0.2130215972661972
5mer_freq_5_GCGCA,12636.5,0.0
5mer_freq_5_GCGCT,7003.0,0.030266600847244262
5mer_freq_5_GCGCG,138.0,1.1730192929506302
5mer_freq_5_GCGCC,496.0,0.4422524020075798
5mer_freq_5_GCCAA,12636.5,0.0
5mer_freq_5_GCCAT,907.0,0.2759237915277481
5mer_freq_5_GCCAG,314.0,0.6468166977167129
5mer_freq_5_GCCAC,4773.0,0.0647036999464035
5mer_freq_5_GCCTA,5093.0,0.058086998760700226
5mer_freq_5_GCCTT,12636.5,0.0
5mer_freq_5_GCCTG,5772.0,0.04733469933271408
5mer_freq_5_GCCTC,5524.0,0.05110849738121033
5mer_freq_5_GCCGA,2403.0,0.1328710973262787
5mer_freq_5_GCCGT,12636.5,0.0
5mer_freq_5_GCCGG,4630.0,0.06760630011558533
5mer_freq_5_GCCGC,5556.0,0.0506479024887085
5mer_freq_5_GCCCA,7638.0,0.023344899713993072
5mer_freq_5_GCCCT,5429.0,0.05258280038833618
5mer_freq_5_GCCCG,911.0,0.274610210955143
5mer_freq_5_GCCCC,4679.0,0.06668679714202881
5mer_freq_5_CAAAA,12636.5,0.0
5mer_freq_5_CAAAT,1754.0,0.1702124983072281
5mer_freq_5_CAAAG,7912.0,0.020936299860477448
5mer_freq_5_CAAAC,12636.5,0.0
5mer_freq_5_CAATA,7551.0,0.024291199445724488
5mer_freq_5_CAATT,12636.5,0.0
5mer_freq_5_CAATG,12636.5,0.0
5mer_freq_5_CAATC,6281.0,0.03990240097045898
5mer_freq_5_CAAGA,7675.0,0.022961999475955962
5mer_freq_5_CAAGT,12636.5,0.0
5mer_freq_5_CAAGG,12636.5,0.0
5mer_freq_5_CAAGC,12636.5,0.0
5mer_freq_5_CAACA,12636.5,0.0
5mer_freq_5_CAACT,12636.5,0.0
5mer_freq_5_CAACG,12636.5,0.0
5mer_freq_5_CAACC,12636.5,0.0
5mer_freq_5_CATAA,12636.5,0.0
5mer_freq_5_CATAT,12636.5,0.0
5mer_freq_5_CATAG,12636.5,0.0
5mer_freq_5_CATAC,12636.5,0.0
5mer_freq_5_CATTA,12636.5,0.0
5mer_freq_5_CATTT,12636.5,0.0
5mer_freq_5_CATTG,12636.5,0.0
5mer_freq_5_CATTC,12636.5,0.0
5mer_freq_5_CATGA,12636.5,0.0
5mer_freq_5_CATGT,12636.5,0.0
5mer_freq_5_CATGG,5296.0,0.054722297191619876
5mer_freq_5_CATGC,621.0,0.3689736008644104
5mer_freq_5_CATCA,12636.5,0.0
5mer_freq_5_CATCT,12636.5,0.0
5mer_freq_5_CATCG,12636.5,0.0
5mer_freq_5_CATCC,12636.5,0.0
5mer_freq_5_CAGAA,5394.0,0.053109899163246155
5mer_freq_5_CAGAT,12636.5,0.0
5mer_freq_5_CAGAG,661.0,0.35268780291080476
5mer_freq_5_CAGAC,4752.0,0.0650518000125885
5mer_freq_5_CAGTA,12636.5,0.0
5mer_freq_5_CAGTT,12636.5,0.0
5mer_freq_5_CAGTG,12636.5,0.0
5mer_freq_5_CAGTC,12636.5,0.0
5mer_freq_5_CAGGA,3355.0,0.09864070117473603
5mer_freq_5_CAGGT,282.0,0.7112857908010483
5mer_freq_5_CAGGG,307.0,0.6573863118886948
5mer_freq_5_CAGGC,12636.5,0.0
5mer_freq_5_CAGCA,2468.0,0.12992700040340424
5mer_freq_5_CAGCT,6436.0,0.038013000041246414
5mer_freq_5_CAGCG,5563.0,0.05059819966554642
5mer_freq_5_CAGCC,116.0,1.3551892071962357
5mer_freq_5_CACAA,6838.0,0.032653200626373294
5mer_freq_5_CACAT,12636.5,0.0
5mer_freq_5_CACAG,1988.0,0.15448920130729676
5mer_freq_5_CACAC,1540.0,0.189676995575428
5mer_freq_5_CACTA,12636.5,0.0
5mer_freq_5_CACTT,12636.5,0.0
5mer_freq_5_CACTG,12636.5,0.0
5mer_freq_5_CACTC,1465.0,0.19700989723205567
5mer_freq_5_CACGA,12636.5,0.0
5mer_freq_5_CACGT,12636.5,0.0
5mer_freq_5_CACGG,7404.0,0.025699400901794435
5mer_freq_5_CACGC,5317.0,0.05443390011787415
5mer_freq_5_CACCA,12636.5,0.0
5mer_freq_5_CACCT,2358.0,0.13510240316390992
5mer_freq_5_CACCG,5368.0,0.05356299877166748
5mer_freq_5_CACCC,1148.0,0.23452480137348175
5mer_freq_5_CTAAA,6393.0,0.038499200344085695
5mer_freq_5_CTAAT,12636.5,0.0
5mer_freq_5_CTAAG,12636.5,0.0
5mer_freq_5_CTAAC,12636.5,0.0
5mer_freq_5_CTATA,12636.5,0.0
5mer_freq_5_CTATT,12636.5,0.0
5mer_freq_5_CTATG,12636.5,0.0
5mer_freq_5_CTATC,12636.5,0.0
5mer_freq_5_CTAGA,12636.5,0.0
5mer_freq_5_CTAGT,7144.0,0.028535300493240358
5mer_freq_5_CTAGG,12636.5,0.0
5mer_freq_5_CTAGC,4982.0,0.060193900018930435
5mer_freq_5_CTACA,12636.5,0.0
5mer_freq_5_CTACT,3147.0,0.10548680126667023
5mer_freq_5_CTACG,3545.0,0.09315190017223358
5mer_freq_5_CTACC,12636.5,0.0
5mer_freq_5_CTTAA,12636.5,0.0
5mer_freq_5_CTTAT,8231.0,0.018547700345516206
5mer_freq_5_CTTAG,12636.5,0.0
5mer_freq_5_CTTAC,12636.5,0.0
5mer_freq_5_CTTTA,12636.5,0.0
5mer_freq_5_CTTTT,3164.0,0.10453259646892547
5mer_freq_5_CTTTG,8439.0,0.017015400528907775
5mer_freq_5_CTTTC,177.0,1.0041888982057572
5mer_freq_5_CTTGA,6814.0,0.032935400307178495
5mer_freq_5_CTTGT,7992.0,0.020433899760246278
5mer_freq_5_CTTGG,8335.0,0.017783200740814208
5mer_freq_5_CTTGC,3082.0,0.10715099573135375
5mer_freq_5_CTTCA,5690.0,0.04856680035591125
5mer_freq_5_CTTCT,4520.0,0.07003440260887146
5mer_freq_5_CTTCG,12636.5,0.0
5mer_freq_5_CTTCC,4357.0,0.07381299883127213
5mer_freq_5_CTGAA,12636.5,0.0
5mer_freq_5_CTGAT,12636.5,0.0
5mer_freq_5_CTGAG,7689.0,0.022817100584506988
5mer_freq_5_CTGAC,6922.0,0.03146739900112152
5mer_freq_5_CTGTA,12636.5,0.0
5mer_freq_5_CTGTT,12636.5,0.0
5mer_freq_5_CTGTG,12636.5,0.0
5mer_freq_5_CTGTC,269.0,0.7342365011572838
5mer_freq_5_CTGGA,7567.0,0.024174700677394866
5mer_freq_5_CTGGT,12636.5,0.0
5mer_freq_5_CTGGG,2352.0,0.13557739853858947
5mer_freq_5_CTGGC,8551.0,0.015945200622081757
5mer_freq_5_CTGCA,449.0,0.47785790264606476
5mer_freq_5_CTGCT,4694.0,0.06643660068511963
5mer_freq_5_CTGCG,2968.0,0.11105500012636185
5mer_freq_5_CTGCC,1869.0,0.16246389895677565
5mer_freq_5_CTCAA,12636.5,0.0
5mer_freq_5_CTCAT,7408.0,0.025653699040412904
5mer_freq_5_CTCAG,8564.0,0.015755100548267363
5mer_freq_5_CTCAC,3797.0,0.08690410256385803
5mer_freq_5_CTCTA,12636.5,0.0
5mer_freq_5_CTCTT,461.0,0.46742000579833987
5mer_freq_5_CTCTG,12636.5,0.0
5mer_freq_5_CTCTC,12636.5,0.0
5mer_freq_5_CTCGA,5705.0,0.04816469997167587
5mer_freq_5_CTCGT,12636.5,0.0
5mer_freq_5_CTCGG,5967.0,0.04435520023107529
5mer_freq_5_CTCGC,12636.5,0.0
5mer_freq_5_CTCCA,12636.5,0.0
5mer_freq_5_CTCCT,2997.0,0.10999060273170472
5mer_freq_5_CTCCG,12636.5,0.0
